Name,Folder,BlueHistogram
AOT (1).png,attackOnTitan_fotos,413884,248818,118636,126019,99757,88029,77103,76978,68223,62024,64562,52003,41550,40894,35505,35708,39425,33039,32191,29948,29539,23169,16484,37532,18906,26874,19691,22418,17258,15121,10057,9123,6413,6341,5768,5082,4926,4639,3343,2097,1234,684,468,507,320,319,388,505,84,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AOT (2).png,attackOnTitan_fotos,2190,1135,1666,2145,3536,3693,3822,4322,5694,7152,7684,8935,9360,9549,10583,10890,12128,13013,14587,14914,17632,16101,19347,19034,23111,22427,23895,23677,25710,32592,30274,26826,24209,19534,22755,20893,21722,19418,23426,22140,23977,21938,21049,19777,18034,18835,17882,17341,16511,15950,17756,15566,15286,12194,13337,15403,15138,15263,13955,11943,12507,13014,14441,11868,11582,10835,10379,9936,9860,11408,9849,9091,10272,10592,10559,11019,11308,11650,11517,11820,11112,9777,9387,8952,9459,8665,7689,6869,6998,6516,6534,6253,7637,6378,6778,6787,6466,6364,5667,5854,6322,6767,6711,6179,5754,5479,5470,5146,5120,4753,4733,4459,4968,4833,4599,4689,4338,4385,4415,4781,4860,4848,4583,4426,4370,4709,5427,5420,5249,4457,4161,3941,3784,3912,4181,3996,3954,3901,3581,3590,3874,4256,4324,4233,4158,4383,3970,3772,4056,4578,5215,7712,4887,5879,5609,6812,5205,5414,5614,4734,4387,4456,3882,5004,4452,5283,5198,5075,3966,3888,4282,4292,4915,5131,7002,5881,5389,5297,4873,4605,4898,5011,4781,5280,5173,5667,5679,6626,5323,5148,5269,5277,5401,6098,5790,6550,6641,6469,5401,6929,5871,6539,5092,5358,4431,4751,3582,4306,3643,4113,3703,5137,6188,7657,4573,6174,11985,9133,18187,9093,15106,13471,13262,8308,15243,2995,3392,3780,6316,7399,10811,5477,3206,1869,1625,1638,972,870,1369,1412,1541,2296,1529,1614,2067,866,1768,509,137,78,11,7,7,1,1,21
AOT (3).png,attackOnTitan_fotos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,10,18,26,45,41,56,83,100,233,188,1265,519,788,1210,2443,3517,2757,2830,3370,4171,6623,7461,9655,8313,11532,10546,13354,15564,16924,16435,16844,19995,23449,22317,22527,22359,23098,20799,21722,20234,20445,20473,19545,19773,19639,21929,23725,19092,18565,19230,19800,21491,20176,20670,20139,19532,19542,18758,18688,18792,19260,18820,20121,20829,21426,21237,21856,20428,21515,19899,22316,18668,18986,17938,17356,17052,15676,17095,15492,16442,15452,15507,14867,14927,14786,16825,18516,17705,15178,14935,15576,15831,15631,14802,14388,13384,13713,13589,13616,13938,13736,12913,12572,12240,11648,12101,11262,11193,10916,10082,9661,10047,9681,9835,9476,10124,9882,9554,9886,9198,9925,10293,10386,10028,10328,11002,10012,9584,9495,10926,9516,8941,8715,8148,7674,7711,7422,7339,8696,6855,7385,6536,7654,6802,6483,5979,7048,6200,6261,7122,7014,9797,8607,18020,4711,7218,4052,4146,4022,4229,3473,3457,3718,4644,4837,4636,4458,3638,4045,3015,2590,2393,2338,2341,2782,3584,4281,5421,2112,2767,1709,1858,1022,877,810,859,996,1066,1102,1240,1714,1066,1241,1086,818,990,932,985,876,1046,539,636,705,420,466,295,159,183,57,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AOT (4).png,attackOnTitan_fotos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,52,53,299,245,324,513,1501,934,904,457,1937,2537,1487,1345,651,870,1133,1603,1581,2002,1557,1192,538,1179,1702,1719,1959,1818,2104,1396,2805,3129,3930,2951,2684,2568,3774,4266,3369,2934,2290,2781,3545,4412,4992,4337,3609,4233,5750,6257,6700,5816,4970,3909,4594,4832,5759,5173,4944,3992,4844,6755,6522,6192,5608,5430,5515,6239,7224,7825,7853,7193,6969,8607,8775,9319,11374,11871,10208,9502,12594,12272,11916,9963,10995,10377,12891,11449,10614,10307,8843,9850,12070,13608,14501,15639,14876,12894,17099,17345,18088,16980,14826,14105,16834,20882,19466,18936,14921,15063,16075,18425,18193,17599,15042,15717,14774,20817,20957,23280,16952,20188,17478,21649,28103,34604,36114,21976,25737,18437,28013,26636,31670,29356,27462,17849,17191,25281,31694,43047,40632,37909,24363,21203,30294,38920,53395,55612,48046,33716,25393,21845,18718,16738,19847,17437,15838,20503,8562,15618,9837,13293,10056,12298,10149,5043,2569,1440,1551,1620,2350,2763,591,132,46,18,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AOT (5).png,attackOnTitan_fotos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,47,92,227,302,326,249,174,140,172,291,378,390,346,444,708,1132,1718,1723,2081,2283,2878,3455,4178,5036,4538,5281,5190,5634,4519,5413,5668,6383,7487,7221,9065,7747,10490,9137,11202,9968,13307,10203,11853,14139,15542,18420,14243,11923,21392,23171,28080,30097,26865,25493,32795,29517,39631,33368,43908,20782,45734,49492,48428,35904,33966,42207,22669,45030,36126,48895,35684,33513,46225,52589,42762,38081,40680,41202,41274,45527,32831,32529,41418,42778,33954,27705,44658,25183,26789,24303,12766,6856,20603,21248,22701,81704,47162,44456,32964,13944,1906,432,153,112,3,0,0,0,0,0,0,0,0,0,0
AOT (6).png,attackOnTitan_fotos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,154,52,258,427,384,452,352,328,309,524,589,1363,1119,2055,1625,2864,3026,2740,2322,2695,2316,2990,4113,4919,6652,7605,16380,15931,18151,20141,20343,20030,17939,15919,17318,16721,20388,19591,19632,20192,21374,17126,15015,16652,15516,18203,19814,22943,25751,27200,29812,30636,34256,30880,30417,36255,32956,38106,45825,38303,42447,39021,43294,38935,40296,32074,43448,27893,38080,33897,57661,36334,13613,12475,20074,15956,19875,39109,33004,33004,28319,32177,35616,33319,43301,42788,33884,25021,26822,24091,29686,25327,29193,16563,7405,32203,17333,24816,37101,5627,4066,481,5,2,0,0,0,0,0,0,0,0
AOT (7).png,attackOnTitan_fotos,6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,187,156,85,7,8,3,2,3,0,9,4,1,6,3,4,5,0,2,3,12,19,29,64,481,1066,4454,2199,4286,5935,6561,6891,5068,5515,4004,4866,4232,4662,3652,4342,4081,4921,4993,6148,7565,7121,7095,8325,8498,11457,10880,11492,12373,11767,11277,10337,11558,13766,14007,17006,16890,12413,13040,11492,13310,11896,12880,11469,10185,10013,9222,10733,9903,10084,10127,9666,8756,8211,8150,8542,7813,7238,6936,7271,7200,7357,7136,7369,7408,7419,7757,8732,8574,9141,10504,10830,12367,12486,12124,14291,14682,16827,15112,16129,16781,19655,22172,24452,27286,30284,30522,30620,29790,31059,30536,28208,29664,29362,30354,30693,30385,29965,32598,35786,40021,41141,40762,39369,37922,38475,39792,37316,35018,27328,30732,26352,27929,29115,23506,17911,17776,13754,14088,12761,14188,13469,10179,11462,8177,9112,8121,9964,6389,9499,6917,12239,7025,5986,4792,4379,4709,3945,4090,4308,4233,3277,2805,2501,3345,1375,1067,726,649,399,74,201,210,243,144,180,786,1009,118,0,0,0
AOT (8).png,attackOnTitan_fotos,11150,969763,25277,19524,22332,16002,14603,14120,18110,14176,12141,12225,15939,12018,13917,12050,15892,12219,13564,12069,13949,12026,12001,10064,13991,12103,12105,10259,14198,12136,9182,13878,11234,11623,10938,10795,10875,10899,9219,10452,10662,8636,10466,10429,10448,8508,10437,12117,8512,10425,8516,10424,10455,8530,10460,10438,8526,10473,10472,8587,10482,8548,12157,8563,12131,9560,11700,11712,11654,9480,11377,9467,11412,11567,9613,332,5973,13482,3939,3951,127,3955,115,2059,1957,2006,1896,2031,1939,2032,2043,1881,173,3663,1914,1861,2097,1913,1766,254,3299,1687,1880,1687,1877,1623,259,3240,1596,1841,271,3296,1628,1942,1588,312,3253,254,3220,223,3222,225,1585,3229,249,3256,195,3345,3292,262,1583,1971,1748,3553,1758,2021,1769,1915,1960,168,3790,2004,2038,2070,2061,2095,2055,2108,2131,4036,157,4078,2068,150,4022,223,4021,2071,4011,142,4004,2034,137,4023,2109,4026,2129,4073,2172,2170,2104,2079,2046,156,129,128,146,112,112,151,148,193,156,135,121,103,113,126,105,105,126,124,84,88,86,129,113,148,136,132,114,86,144,169,85,92,96,96,105,107,113,131,145,130,114,138,137,86,85,115,101,211,59,95,93,61,58,218,122,101,284,177,171,192,346,165,113,359,2039,368,651,680,639,482,44,17,5,1,0,0,0,0,0,0,0,15
AOT (9).png,attackOnTitan_fotos,18,2,3,2,4,8,5,18,22,57,139,239,363,923,1298,2353,3299,4159,21352,14931,15801,27967,16821,9895,10457,14855,14816,11534,12513,9490,9771,8421,8123,8076,6887,6414,5775,5634,5550,6227,6499,6268,8279,6716,7108,7261,7639,8172,7394,6979,7100,7440,6847,6490,6479,5879,5833,6023,6236,6628,6812,6624,7124,6809,8365,9026,9647,8780,7931,6817,6570,6651,6752,6952,6359,5655,5512,5414,5599,5666,6031,5440,4905,4712,4539,5199,5229,6148,5288,5212,4730,4454,4953,4962,5155,4612,4336,4429,4711,4712,5441,4915,4563,4626,4949,4767,5400,5136,4447,4370,4651,4759,4947,4978,4643,4601,4654,4520,4567,4513,4849,4687,4407,4232,4776,4341,4352,4373,4311,4667,4628,5036,4625,4384,4426,4287,4689,5357,5091,4676,4208,4323,4233,4728,5251,5099,4616,4095,4083,4434,4561,5139,5402,4339,4142,4454,4227,4953,5061,4740,4452,4277,4131,4716,5038,4840,5034,4676,4611,4625,5136,5041,4849,5002,4586,4573,4574,4949,5307,4488,4269,4470,4223,4863,5749,5683,4589,4618,4356,4518,4977,6110,6499,5369,5615,4859,5180,5657,6949,7150,6720,7159,5302,6075,5396,7786,7012,9300,10483,9436,9063,5976,8812,8380,10863,9182,10459,9034,10654,6023,14909,10240,13379,12486,12789,14031,11655,15019,12215,10715,6993,22665,8282,18400,13369,13599,20963,10793,22791,13966,28428,61681,24181,374635,8265,3400,3318,1686,1055,771,505,409,386,290,251,1314
AOT (10).png,attackOnTitan_fotos,10986,969602,24962,19202,21120,15360,13442,13442,17297,13530,11550,11598,15377,11520,13440,11522,15361,11522,11520,11520,13443,11521,11523,9602,13442,11520,11520,9658,13787,11982,9169,12629,11482,12067,11502,11509,12235,13726,10282,11078,11181,9373,11436,11492,11482,9360,11547,13686,9903,11395,9717,11074,10847,8863,10696,10665,8760,10707,10748,8721,10639,8711,12308,8770,12383,9709,11856,11917,11887,9644,11534,9659,11539,11742,9778,539,6197,13685,4158,4163,296,4143,441,2537,2195,2154,2057,2240,2103,2187,2189,2067,309,3805,2076,2005,2255,2074,2074,502,3465,1990,1844,1633,1847,1596,225,3180,1555,1780,226,3243,1583,1905,1578,259,3214,209,3179,170,3137,161,1525,3177,211,3189,135,3261,3224,182,1498,1893,1643,3462,1684,1946,1710,1850,1904,87,3724,1933,1943,1984,1973,2014,1960,1991,2043,3939,55,3959,1968,39,3903,58,3875,1943,3889,35,3878,1949,43,3897,1976,3885,1972,3895,1971,1997,2009,2001,1971,82,64,63,61,39,60,89,68,70,67,78,56,41,36,59,40,53,60,57,24,30,38,71,51,86,57,63,36,25,40,28,23,44,37,40,65,74,75,86,101,111,72,68,66,43,43,71,79,192,42,49,46,25,22,42,47,46,229,84,81,89,257,96,75,183,1454,355,638,669,621,471,35,0,0,0,0,0,0,0,0,0,0,0
